"","BirthYear","HasSibling","Age","Sex","SingleorDoubleParent","ID","t","EducationStat","FinalRelationshipStat","EmploymentStatus"
"60697",1983,"0",14,"0","0",3195,11,"2","4","2"
"60698",1983,"0",14,"0","0",3195,12,"2","4","2"
"60699",1983,"0",14,"0","0",3195,13,"2","4","2"
"60700",1983,"0",14,"0","0",3195,14,"2","2","2"
"60701",1983,"0",14,"0","0",3195,15,"2","2","2"
"60702",1983,"0",14,"0","0",3195,16,"2","2","2"
"60703",1983,"0",14,"0","0",3195,17,"2","2","2"
"60704",1983,"0",14,"0","0",3195,18,"2","2","0"
"60705",1983,"0",14,"0","0",3195,19,"2","2","2"
"60706",1981,"1",16,"0","0",3196,1,"8","1","1"
"60707",1981,"1",16,"0","0",3196,2,"8","2","1"
"60708",1981,"1",16,"0","0",3196,3,"10","2","2"
"60709",1981,"1",16,"0","0",3196,4,"10","2","1"
"60710",1981,"1",16,"0","0",3196,5,"10","4","2"
"60711",1981,"1",16,"0","0",3196,6,"4","2","2"
"60712",1981,"1",16,"0","0",3196,7,"4","2","2"
"60713",1981,"1",16,"0","0",3196,8,"4","2","2"
"60714",1981,"1",16,"0","0",3196,9,"4","4","2"
"60715",1981,"1",16,"0","0",3196,10,"4","4","2"
"60716",1981,"1",16,"0","0",3196,11,"4","4","2"
"60717",1981,"1",16,"0","0",3196,12,"4","6","2"
"60718",1981,"1",16,"0","0",3196,13,"4","6","2"
"60719",1981,"1",16,"0","0",3196,14,"4","6","2"
"60720",1981,"1",16,"0","0",3196,15,"4","6","2"
"60721",1981,"1",16,"0","0",3196,16,"4","6","2"
"60722",1981,"1",16,"0","0",3196,17,"4","6","2"
"60723",1981,"1",16,"0","0",3196,18,"4","6","2"
"60724",1981,"1",16,"0","0",3196,19,"4","8","2"
"60725",1983,"1",14,"0","0",3197,1,"8","2","2"
"60726",1983,"1",14,"0","0",3197,2,"10","2","1"
"60727",1983,"1",14,"0","0",3197,3,"10","2","2"
"60728",1983,"1",14,"0","0",3197,4,"10","2","1"
"60729",1983,"1",14,"0","0",3197,5,"10","6","1"
"60730",1983,"1",14,"0","0",3197,6,"10","6","2"
"60731",1983,"1",14,"0","0",3197,7,"10","6","2"
"60732",1983,"1",14,"0","0",3197,8,"6","6","2"
"60733",1983,"1",14,"0","0",3197,9,"6","6","2"
"60734",1983,"1",14,"0","0",3197,10,"6","6","2"
"60735",1983,"1",14,"0","0",3197,11,"6","6","2"
"60736",1983,"1",14,"0","0",3197,12,"6","6","0"
"60737",1983,"1",14,"0","0",3197,13,"6","6","2"
"60738",1983,"1",14,"0","0",3197,14,"6","6","2"
"60739",1983,"1",14,"0","0",3197,15,"6","6","2"
"60740",1983,"1",14,"0","0",3197,16,"6","6","1"
"60741",1983,"1",14,"0","0",3197,17,"6","6","1"
"60742",1983,"1",14,"0","0",3197,18,"6","6","1"
"60743",1983,"1",14,"0","0",3197,19,"6","6","2"
"60744",1981,"0",16,"1","0",3198,1,"1","3","0"
"60745",1981,"0",16,"1","0",3198,2,"1","4","2"
"60746",1981,"0",16,"1","0",3198,3,"1","4","1"
"60747",1981,"0",16,"1","0",3198,4,"1","2","1"
"60748",1981,"0",16,"1","0",3198,5,"1","2","0"
"60749",1981,"0",16,"1","0",3198,6,"8","2","0"
"60750",1981,"0",16,"1","0",3198,7,"1","2","1"
"60751",1981,"0",16,"1","0",3198,8,"1","4","1"
"60752",1981,"0",16,"1","0",3198,9,"1","2","2"
"60753",1981,"0",16,"1","0",3198,10,"1","4","1"
"60754",1981,"0",16,"1","0",3198,11,"1","2","0"
"60755",1981,"0",16,"1","0",3198,12,"1","2","2"
"60756",1981,"0",16,"1","0",3198,13,"1","2","0"
"60757",1981,"0",16,"1","0",3198,14,"1","4","1"
"60758",1981,"0",16,"1","0",3198,15,"1","4","2"
"60759",1981,"0",16,"1","0",3198,16,"1","2","2"
"60760",1981,"0",16,"1","0",3198,17,"1","2","2"
"60761",1981,"0",16,"1","0",3198,18,"1","2","0"
"60762",1981,"0",16,"1","0",3198,19,"1","2","0"
"60763",1983,"0",14,"1","1",3199,1,"9","1","0"
"60764",1983,"0",14,"1","1",3199,2,"9","1","1"
"60765",1983,"0",14,"1","1",3199,3,"4","1","0"
"60766",1983,"0",14,"1","1",3199,4,"9","1","2"
"60767",1983,"0",14,"1","1",3199,5,"9","1","1"
"60768",1983,"0",14,"1","1",3199,6,"9","1","1"
"60769",1983,"0",14,"1","1",3199,7,"9","3","2"
"60770",1983,"0",14,"1","1",3199,8,"10","3","2"
"60771",1983,"0",14,"1","1",3199,9,"10","1","0"
"60772",1983,"0",14,"1","1",3199,10,"10","1","1"
"60773",1983,"0",14,"1","1",3199,11,"10","1","0"
"60774",1983,"0",14,"1","1",3199,12,"6","1","2"
"60775",1983,"0",14,"1","1",3199,13,"6","1","2"
"60776",1983,"0",14,"1","1",3199,14,"6","1","0"
"60777",1983,"0",14,"1","1",3199,15,"6","1","2"
"60778",1983,"0",14,"1","1",3199,16,"6","1","1"
"60779",1983,"0",14,"1","1",3199,17,"6","1","1"
"60780",1983,"0",14,"1","1",3199,18,"6","1","1"
"60781",1983,"0",14,"1","1",3199,19,"6","1","1"
"60782",1984,"0",13,"1","0",3200,1,"8","1","1"
"60783",1984,"0",13,"1","0",3200,2,"3","4","2"
"60784",1984,"0",13,"1","0",3200,3,"9","4","2"
"60785",1984,"0",13,"1","0",3200,4,"9","4","2"
"60786",1984,"0",13,"1","0",3200,5,"10","4","2"
"60787",1984,"0",13,"1","0",3200,6,"9","4","2"
"60788",1984,"0",13,"1","0",3200,7,"9","2","2"
"60789",1984,"0",13,"1","0",3200,8,"6","4","2"
"60790",1984,"0",13,"1","0",3200,9,"6","4","2"
"60791",1984,"0",13,"1","0",3200,10,"6","4","2"
"60792",1984,"0",13,"1","0",3200,11,"6","4","2"
"60793",1984,"0",13,"1","0",3200,12,"6","4","2"
"60794",1984,"0",13,"1","0",3200,13,"6","4","2"
"60795",1984,"0",13,"1","0",3200,14,"6","4","2"
"60796",1984,"0",13,"1","0",3200,15,"6","4","2"
"60797",1984,"0",13,"1","0",3200,16,"6","4","2"
"60798",1984,"0",13,"1","0",3200,17,"6","4","2"
"60799",1984,"0",13,"1","0",3200,18,"6","4","2"
"60800",1984,"0",13,"1","0",3200,19,"6","4","2"
"60801",1980,"1",17,"0","0",3201,1,"8","0","2"
"60802",1980,"1",17,"0","0",3201,2,"9","0","2"
"60803",1980,"1",17,"0","0",3201,3,"10","0","0"
"60804",1980,"1",17,"0","0",3201,4,"10","0","0"
"60805",1980,"1",17,"0","0",3201,5,"9","1","1"
"60806",1980,"1",17,"0","0",3201,6,"9","1","2"
"60807",1980,"1",17,"0","0",3201,7,"10","1","2"
"60808",1980,"1",17,"0","0",3201,8,"10","1","2"
"60809",1980,"1",17,"0","0",3201,9,"10","1","2"
"60810",1980,"1",17,"0","0",3201,10,"6","1","2"
"60811",1980,"1",17,"0","0",3201,11,"6","1","2"
"60812",1980,"1",17,"0","0",3201,12,"6","1","2"
"60813",1980,"1",17,"0","0",3201,13,"6","1","2"
"60814",1980,"1",17,"0","0",3201,14,"6","1","2"
"60815",1980,"1",17,"0","0",3201,15,"6","1","2"
"60816",1980,"1",17,"0","0",3201,16,"6","1","2"
"60817",1980,"1",17,"0","0",3201,17,"6","1","2"
"60818",1980,"1",17,"0","0",3201,18,"6","1","2"
"60819",1980,"1",17,"0","0",3201,19,"6","1","2"
"60820",1982,"0",15,"0","1",3202,1,"8","1","0"
"60821",1982,"0",15,"0","1",3202,2,"9","1","2"
"60822",1982,"0",15,"0","1",3202,3,"4","1","2"
"60823",1982,"0",15,"0","1",3202,4,"4","1","2"
"60824",1982,"0",15,"0","1",3202,5,"4","1","2"
"60825",1982,"0",15,"0","1",3202,6,"4","1","2"
"60826",1982,"0",15,"0","1",3202,7,"4","1","2"
"60827",1982,"0",15,"0","1",3202,8,"4","1","2"
"60828",1982,"0",15,"0","1",3202,9,"4","1","2"
"60829",1982,"0",15,"0","1",3202,10,"4","1","2"
"60830",1982,"0",15,"0","1",3202,11,"4","3","0"
"60831",1982,"0",15,"0","1",3202,12,"4","5","2"
"60832",1982,"0",15,"0","1",3202,13,"4","5","2"
"60833",1982,"0",15,"0","1",3202,14,"4","5","2"
"60834",1982,"0",15,"0","1",3202,15,"4","5","2"
"60835",1982,"0",15,"0","1",3202,16,"4","5","2"
"60836",1982,"0",15,"0","1",3202,17,"4","5","2"
"60837",1982,"0",15,"0","1",3202,18,"4","5","2"
"60838",1982,"0",15,"0","1",3202,19,"4","5","2"
"60839",1984,"0",13,"0","0",3203,1,"2","2","0"
"60840",1984,"0",13,"0","0",3203,2,"2","2","1"
"60841",1984,"0",13,"0","0",3203,3,"2","2","2"
"60842",1984,"0",13,"0","0",3203,4,"2","2","1"
"60843",1984,"0",13,"0","0",3203,5,"2","2","0"
"60844",1984,"0",13,"0","0",3203,6,"2","2","2"
"60845",1984,"0",13,"0","0",3203,7,"2","2","2"
"60846",1984,"0",13,"0","0",3203,8,"2","4","1"
"60847",1984,"0",13,"0","0",3203,9,"2","6","2"
"60848",1984,"0",13,"0","0",3203,10,"2","6","2"
"60849",1984,"0",13,"0","0",3203,11,"2","6","2"
"60850",1984,"0",13,"0","0",3203,12,"2","6","2"
"60851",1984,"0",13,"0","0",3203,13,"2","6","2"
"60852",1984,"0",13,"0","0",3203,14,"2","6","2"
"60853",1984,"0",13,"0","0",3203,15,"2","6","2"
"60854",1984,"0",13,"0","0",3203,16,"2","6","2"
"60855",1984,"0",13,"0","0",3203,17,"2","6","2"
"60856",1984,"0",13,"0","0",3203,18,"2","6","2"
"60857",1984,"0",13,"0","0",3203,19,"2","6","2"
"60858",1982,"1",15,"0","0",3204,1,"8","1","0"
"60859",1982,"1",15,"0","0",3204,2,"8","1","1"
"60860",1982,"1",15,"0","0",3204,3,"3","1","0"
"60861",1982,"1",15,"0","0",3204,4,"3","1","0"
"60862",1982,"1",15,"0","0",3204,5,"3","2","0"
"60863",1982,"1",15,"0","0",3204,6,"3","2","0"
"60864",1982,"1",15,"0","0",3204,7,"3","2","0"
"60865",1982,"1",15,"0","0",3204,8,"3","2","0"
"60866",1982,"1",15,"0","0",3204,9,"9","2","0"
"60867",1982,"1",15,"0","0",3204,10,"4","4","0"
"60868",1982,"1",15,"0","0",3204,11,"4","4","0"
"60869",1982,"1",15,"0","0",3204,12,"4","6","0"
"60870",1982,"1",15,"0","0",3204,13,"4","6","0"
"60871",1982,"1",15,"0","0",3204,14,"4","6","0"
"60872",1982,"1",15,"0","0",3204,15,"4","6","0"
"60873",1982,"1",15,"0","0",3204,16,"9","6","0"
"60874",1982,"1",15,"0","0",3204,17,"5","6","0"
"60875",1982,"1",15,"0","0",3204,18,"5","6","0"
"60876",1982,"1",15,"0","0",3204,19,"5","6","0"
"60877",1983,"1",14,"1","0",3205,1,"1","2","2"
"60878",1983,"1",14,"1","0",3205,2,"8","2","0"
"60879",1983,"1",14,"1","0",3205,3,"9","2","1"
"60880",1983,"1",14,"1","0",3205,4,"9","2","0"
"60881",1983,"1",14,"1","0",3205,5,"9","2","2"
"60882",1983,"1",14,"1","0",3205,6,"9","4","0"
"60883",1983,"1",14,"1","0",3205,7,"5","4","2"
"60884",1983,"1",14,"1","0",3205,8,"5","4","2"
"60885",1983,"1",14,"1","0",3205,9,"5","4","2"
"60886",1983,"1",14,"1","0",3205,10,"5","4","2"
"60887",1983,"1",14,"1","0",3205,11,"5","6","2"
"60888",1983,"1",14,"1","0",3205,12,"5","6","2"
"60889",1983,"1",14,"1","0",3205,13,"5","6","2"
"60890",1983,"1",14,"1","0",3205,14,"5","6","0"
"60891",1983,"1",14,"1","0",3205,15,"5","6","2"
"60892",1983,"1",14,"1","0",3205,16,"5","6","2"
"60893",1983,"1",14,"1","0",3205,17,"5","6","2"
"60894",1983,"1",14,"1","0",3205,18,"5","6","0"
"60895",1983,"1",14,"1","0",3205,19,"5","6","2"
"60896",1983,"0",14,"1","0",3206,1,"8","0","0"
"60897",1983,"0",14,"1","0",3206,2,"9","1","0"
"60898",1983,"0",14,"1","0",3206,3,"9","1","0"
"60899",1983,"0",14,"1","0",3206,4,"9","3","0"
"60900",1983,"0",14,"1","0",3206,5,"6","3","0"
"60901",1983,"0",14,"1","0",3206,6,"6","1","1"
"60902",1983,"0",14,"1","0",3206,7,"6","1","2"
"60903",1983,"0",14,"1","0",3206,8,"6","1","2"
"60904",1983,"0",14,"1","0",3206,9,"6","1","2"
"60905",1983,"0",14,"1","0",3206,10,"6","1","2"
"60906",1983,"0",14,"1","0",3206,11,"6","1","2"
"60907",1983,"0",14,"1","0",3206,12,"6","1","0"
"60908",1983,"0",14,"1","0",3206,13,"6","1","2"
"60909",1983,"0",14,"1","0",3206,14,"6","1","0"
"60910",1983,"0",14,"1","0",3206,15,"6","1","0"
"60911",1983,"0",14,"1","0",3206,16,"6","1","0"
"60912",1983,"0",14,"1","0",3206,17,"6","1","0"
"60913",1983,"0",14,"1","0",3206,18,"6","1","0"
"60914",1983,"0",14,"1","0",3206,19,"6","1","0"
"60915",1982,"0",15,"0","0",3207,1,"8","2","1"
"60916",1982,"0",15,"0","0",3207,2,"8","2","2"
"60917",1982,"0",15,"0","0",3207,3,"8","2","2"
"60918",1982,"0",15,"0","0",3207,4,"4","2","2"
"60919",1982,"0",15,"0","0",3207,5,"4","2","2"
"60920",1982,"0",15,"0","0",3207,6,"4","4","2"
"60921",1982,"0",15,"0","0",3207,7,"4","4","2"
"60922",1982,"0",15,"0","0",3207,8,"4","4","0"
"60923",1982,"0",15,"0","0",3207,9,"4","4","2"
"60924",1982,"0",15,"0","0",3207,10,"4","4","2"
"60925",1982,"0",15,"0","0",3207,11,"4","4","2"
"60926",1982,"0",15,"0","0",3207,12,"4","4","2"
"60927",1982,"0",15,"0","0",3207,13,"4","6","2"
"60928",1982,"0",15,"0","0",3207,14,"4","6","2"
"60929",1982,"0",15,"0","0",3207,15,"4","6","2"
"60930",1982,"0",15,"0","0",3207,16,"4","6","2"
"60931",1982,"0",15,"0","0",3207,17,"4","6","2"
"60932",1982,"0",15,"0","0",3207,18,"4","6","2"
"60933",1982,"0",15,"0","0",3207,19,"4","6","2"
"60934",1981,"1",16,"1","0",3208,1,"8","1","1"
"60935",1981,"1",16,"1","0",3208,2,"8","2","1"
"60936",1981,"1",16,"1","0",3208,3,"8","4","0"
"60937",1981,"1",16,"1","0",3208,4,"1","4","1"
"60938",1981,"1",16,"1","0",3208,5,"2","6","2"
"60939",1981,"1",16,"1","0",3208,6,"2","6","2"
"60940",1981,"1",16,"1","0",3208,7,"2","6","2"
"60941",1981,"1",16,"1","0",3208,8,"2","6","2"
"60942",1981,"1",16,"1","0",3208,9,"2","6","2"
"60943",1981,"1",16,"1","0",3208,10,"2","6","2"
"60944",1981,"1",16,"1","0",3208,11,"2","6","2"
"60945",1981,"1",16,"1","0",3208,12,"2","6","0"
"60946",1981,"1",16,"1","0",3208,13,"2","6","2"
"60947",1981,"1",16,"1","0",3208,14,"2","6","2"
"60948",1981,"1",16,"1","0",3208,15,"2","6","0"
"60949",1981,"1",16,"1","0",3208,16,"2","6","0"
"60950",1981,"1",16,"1","0",3208,17,"2","6","0"
"60951",1981,"1",16,"1","0",3208,18,"2","6","0"
"60952",1981,"1",16,"1","0",3208,19,"2","6","0"
"60953",1982,"1",15,"1","0",3209,1,"8","0","0"
"60954",1982,"1",15,"1","0",3209,2,"8","0","0"
"60955",1982,"1",15,"1","0",3209,3,"10","0","0"
"60956",1982,"1",15,"1","0",3209,4,"10","0","0"
"60957",1982,"1",15,"1","0",3209,5,"10","2","1"
"60958",1982,"1",15,"1","0",3209,6,"10","2","0"
"60959",1982,"1",15,"1","0",3209,7,"10","2","0"
"60960",1982,"1",15,"1","0",3209,8,"10","2","0"
"60961",1982,"1",15,"1","0",3209,9,"10","2","0"
"60962",1982,"1",15,"1","0",3209,10,"6","2","2"
"60963",1982,"1",15,"1","0",3209,11,"6","2","0"
"60964",1982,"1",15,"1","0",3209,12,"6","2","0"
"60965",1982,"1",15,"1","0",3209,13,"6","2","1"
"60966",1982,"1",15,"1","0",3209,14,"6","2","0"
"60967",1982,"1",15,"1","0",3209,15,"6","2","0"
"60968",1982,"1",15,"1","0",3209,16,"6","4","0"
"60969",1982,"1",15,"1","0",3209,17,"6","4","0"
"60970",1982,"1",15,"1","0",3209,18,"6","4","0"
"60971",1982,"1",15,"1","0",3209,19,"6","2","0"
"60972",1983,"1",14,"1","0",3210,1,"8","1","0"
"60973",1983,"1",14,"1","0",3210,2,"8","1","0"
"60974",1983,"1",14,"1","0",3210,3,"8","2","1"
"60975",1983,"1",14,"1","0",3210,4,"3","2","2"
"60976",1983,"1",14,"1","0",3210,5,"3","2","2"
"60977",1983,"1",14,"1","0",3210,6,"3","2","2"
"60978",1983,"1",14,"1","0",3210,7,"3","2","1"
"60979",1983,"1",14,"1","0",3210,8,"3","2","1"
"60980",1983,"1",14,"1","0",3210,9,"3","2","1"
"60981",1983,"1",14,"1","0",3210,10,"3","4","2"
"60982",1983,"1",14,"1","0",3210,11,"3","4","1"
"60983",1983,"1",14,"1","0",3210,12,"3","4","2"
"60984",1983,"1",14,"1","0",3210,13,"3","4","0"
"60985",1983,"1",14,"1","0",3210,14,"3","4","0"
"60986",1983,"1",14,"1","0",3210,15,"3","4","0"
"60987",1983,"1",14,"1","0",3210,16,"3","4","0"
"60988",1983,"1",14,"1","0",3210,17,"3","4","0"
"60989",1983,"1",14,"1","0",3210,18,"3","4","0"
"60990",1983,"1",14,"1","0",3210,19,"3","4","0"
"60991",1981,"0",16,"0","1",3211,1,"8","0","0"
"60992",1981,"0",16,"0","1",3211,2,"8","0","2"
"60993",1981,"0",16,"0","1",3211,3,"10","0","1"
"60994",1981,"0",16,"0","1",3211,4,"10","0","1"
"60995",1981,"0",16,"0","1",3211,5,"10","0","1"
"60996",1981,"0",16,"0","1",3211,6,"10","0","1"
"60997",1981,"0",16,"0","1",3211,7,"10","0","1"
"60998",1981,"0",16,"0","1",3211,8,"11","0","2"
"60999",1981,"0",16,"0","1",3211,9,"6","0","2"
"61000",1981,"0",16,"0","1",3211,10,"7","0","2"
"61001",1981,"0",16,"0","1",3211,11,"7","6","2"
"61002",1981,"0",16,"0","1",3211,12,"7","6","2"
"61003",1981,"0",16,"0","1",3211,13,"7","6","2"
"61004",1981,"0",16,"0","1",3211,14,"7","6","2"
"61005",1981,"0",16,"0","1",3211,15,"7","6","2"
"61006",1981,"0",16,"0","1",3211,16,"7","6","2"
"61007",1981,"0",16,"0","1",3211,17,"7","6","2"
"61008",1981,"0",16,"0","1",3211,18,"7","6","2"
"61009",1981,"0",16,"0","1",3211,19,"7","6","2"
"61010",1983,"0",14,"1","0",3212,1,"8","1","1"
"61011",1983,"0",14,"1","0",3212,2,"10","1","0"
"61012",1983,"0",14,"1","0",3212,3,"10","1","1"
"61013",1983,"0",14,"1","0",3212,4,"10","1","1"
"61014",1983,"0",14,"1","0",3212,5,"11","1","1"
"61015",1983,"0",14,"1","0",3212,6,"11","3","1"
"61016",1983,"0",14,"1","0",3212,7,"7","3","2"
"61017",1983,"0",14,"1","0",3212,8,"7","3","2"
"61018",1983,"0",14,"1","0",3212,9,"7","3","2"
"61019",1983,"0",14,"1","0",3212,10,"7","3","2"
"61020",1983,"0",14,"1","0",3212,11,"7","3","2"
"61021",1983,"0",14,"1","0",3212,12,"7","3","2"
"61022",1983,"0",14,"1","0",3212,13,"7","5","2"
"61023",1983,"0",14,"1","0",3212,14,"7","5","2"
"61024",1983,"0",14,"1","0",3212,15,"7","5","2"
"61025",1983,"0",14,"1","0",3212,16,"7","5","2"
"61026",1983,"0",14,"1","0",3212,17,"7","5","2"
"61027",1983,"0",14,"1","0",3212,18,"7","5","2"
"61028",1983,"0",14,"1","0",3212,19,"7","5","2"
"61029",1982,"1",15,"1","0",3213,1,"8","2","0"
"61030",1982,"1",15,"1","0",3213,2,"8","2","2"
"61031",1982,"1",15,"1","0",3213,3,"8","2","2"
"61032",1982,"1",15,"1","0",3213,4,"8","2","2"
"61033",1982,"1",15,"1","0",3213,5,"1","2","0"
"61034",1982,"1",15,"1","0",3213,6,"1","2","0"
"61035",1982,"1",15,"1","0",3213,7,"1","2","2"
"61036",1982,"1",15,"1","0",3213,8,"1","2","1"
"61037",1982,"1",15,"1","0",3213,9,"1","2","2"
"61038",1982,"1",15,"1","0",3213,10,"1","2","1"
"61039",1982,"1",15,"1","0",3213,11,"2","2","1"
"61040",1982,"1",15,"1","0",3213,12,"2","2","2"
"61041",1982,"1",15,"1","0",3213,13,"2","4","2"
"61042",1982,"1",15,"1","0",3213,14,"2","4","0"
"61043",1982,"1",15,"1","0",3213,15,"2","2","0"
"61044",1982,"1",15,"1","0",3213,16,"2","4","0"
"61045",1982,"1",15,"1","0",3213,17,"2","2","1"
"61046",1982,"1",15,"1","0",3213,18,"2","2","1"
"61047",1982,"1",15,"1","0",3213,19,"2","2","0"
"61048",1983,"0",14,"1","1",3214,1,"8","1","0"
"61049",1983,"0",14,"1","1",3214,2,"10","1","0"
"61050",1983,"0",14,"1","1",3214,3,"10","2","1"
"61051",1983,"0",14,"1","1",3214,4,"10","2","1"
"61052",1983,"0",14,"1","1",3214,5,"10","2","1"
"61053",1983,"0",14,"1","1",3214,6,"6","2","2"
"61054",1983,"0",14,"1","1",3214,7,"9","4","2"
"61055",1983,"0",14,"1","1",3214,8,"9","4","2"
"61056",1983,"0",14,"1","1",3214,9,"11","4","1"
"61057",1983,"0",14,"1","1",3214,10,"11","4","2"
"61058",1983,"0",14,"1","1",3214,11,"6","4","0"
"61059",1983,"0",14,"1","1",3214,12,"11","4","0"
"61060",1983,"0",14,"1","1",3214,13,"7","6","2"
"61061",1983,"0",14,"1","1",3214,14,"11","6","2"
"61062",1983,"0",14,"1","1",3214,15,"7","6","2"
"61063",1983,"0",14,"1","1",3214,16,"7","6","2"
"61064",1983,"0",14,"1","1",3214,17,"7","6","2"
"61065",1983,"0",14,"1","1",3214,18,"7","6","2"
"61066",1983,"0",14,"1","1",3214,19,"7","6","2"
"61067",1980,"0",17,"1","0",3215,1,"8","0","0"
"61068",1980,"0",17,"1","0",3215,2,"8","0","0"
"61069",1980,"0",17,"1","0",3215,3,"3","0","2"
"61070",1980,"0",17,"1","0",3215,4,"9","0","2"
"61071",1980,"0",17,"1","0",3215,5,"4","0","2"
"61072",1980,"0",17,"1","0",3215,6,"4","6","2"
"61073",1980,"0",17,"1","0",3215,7,"4","6","1"
"61074",1980,"0",17,"1","0",3215,8,"4","6","1"
"61075",1980,"0",17,"1","0",3215,9,"4","6","1"
"61076",1980,"0",17,"1","0",3215,10,"4","6","1"
"61077",1980,"0",17,"1","0",3215,11,"4","6","2"
"61078",1980,"0",17,"1","0",3215,12,"4","6","2"
"61079",1980,"0",17,"1","0",3215,13,"4","6","2"
"61080",1980,"0",17,"1","0",3215,14,"4","6","2"
"61081",1980,"0",17,"1","0",3215,15,"4","6","2"
"61082",1980,"0",17,"1","0",3215,16,"4","6","2"
"61083",1980,"0",17,"1","0",3215,17,"4","6","2"
"61084",1980,"0",17,"1","0",3215,18,"4","6","2"
"61085",1980,"0",17,"1","0",3215,19,"4","6","2"
"61086",1982,"0",15,"0","0",3216,1,"1","1","0"
"61087",1982,"0",15,"0","0",3216,2,"1","1","1"
"61088",1982,"0",15,"0","0",3216,3,"1","1","0"
"61089",1982,"0",15,"0","0",3216,4,"1","1","2"
"61090",1982,"0",15,"0","0",3216,5,"1","1","2"
"61091",1982,"0",15,"0","0",3216,6,"1","1","2"
"61092",1982,"0",15,"0","0",3216,7,"1","3","0"
"61093",1982,"0",15,"0","0",3216,8,"1","3","0"
"61094",1982,"0",15,"0","0",3216,9,"1","3","2"
"61095",1982,"0",15,"0","0",3216,10,"1","3","2"
"61096",1982,"0",15,"0","0",3216,11,"1","1","0"
"61097",1982,"0",15,"0","0",3216,12,"1","1","1"
"61098",1982,"0",15,"0","0",3216,13,"1","1","2"
"61099",1982,"0",15,"0","0",3216,14,"1","1","0"
"61100",1982,"0",15,"0","0",3216,15,"1","1","0"
"61101",1982,"0",15,"0","0",3216,16,"1","1","0"
"61102",1982,"0",15,"0","0",3216,17,"1","1","0"
"61103",1982,"0",15,"0","0",3216,18,"1","1","0"
"61104",1982,"0",15,"0","0",3216,19,"1","1","0"
"61105",1981,"0",16,"1","0",3217,1,"8","1","1"
"61106",1981,"0",16,"1","0",3217,2,"8","1","0"
"61107",1981,"0",16,"1","0",3217,3,"9","2","2"
"61108",1981,"0",16,"1","0",3217,4,"9","2","2"
"61109",1981,"0",16,"1","0",3217,5,"9","2","2"
"61110",1981,"0",16,"1","0",3217,6,"4","2","0"
"61111",1981,"0",16,"1","0",3217,7,"9","2","2"
"61112",1981,"0",16,"1","0",3217,8,"4","4","2"
"61113",1981,"0",16,"1","0",3217,9,"9","4","2"
"61114",1981,"0",16,"1","0",3217,10,"9","6","2"
"61115",1981,"0",16,"1","0",3217,11,"9","6","2"
"61116",1981,"0",16,"1","0",3217,12,"5","6","2"
"61117",1981,"0",16,"1","0",3217,13,"10","6","0"
"61118",1981,"0",16,"1","0",3217,14,"10","6","0"
"61119",1981,"0",16,"1","0",3217,15,"10","6","0"
"61120",1981,"0",16,"1","0",3217,16,"10","6","0"
"61121",1981,"0",16,"1","0",3217,17,"10","6","0"
"61122",1981,"0",16,"1","0",3217,18,"6","6","0"
"61123",1981,"0",16,"1","0",3217,19,"6","6","0"
"61124",1982,"1",15,"0","0",3218,1,"8","0","1"
"61125",1982,"1",15,"0","0",3218,2,"1","2","0"
"61126",1982,"1",15,"0","0",3218,3,"1","2","0"
"61127",1982,"1",15,"0","0",3218,4,"1","2","2"
"61128",1982,"1",15,"0","0",3218,5,"1","2","2"
"61129",1982,"1",15,"0","0",3218,6,"1","2","2"
"61130",1982,"1",15,"0","0",3218,7,"1","2","2"
"61131",1982,"1",15,"0","0",3218,8,"1","2","2"
"61132",1982,"1",15,"0","0",3218,9,"1","2","2"
"61133",1982,"1",15,"0","0",3218,10,"1","2","2"
"61134",1982,"1",15,"0","0",3218,11,"1","2","2"
"61135",1982,"1",15,"0","0",3218,12,"1","2","0"
"61136",1982,"1",15,"0","0",3218,13,"1","2","0"
"61137",1982,"1",15,"0","0",3218,14,"1","2","0"
"61138",1982,"1",15,"0","0",3218,15,"1","2","1"
"61139",1982,"1",15,"0","0",3218,16,"1","2","0"
"61140",1982,"1",15,"0","0",3218,17,"1","2","2"
"61141",1982,"1",15,"0","0",3218,18,"1","2","0"
"61142",1982,"1",15,"0","0",3218,19,"1","2","0"
"61143",1984,"1",13,"1","0",3219,1,"8","4","1"
"61144",1984,"1",13,"1","0",3219,2,"8","4","0"
"61145",1984,"1",13,"1","0",3219,3,"9","4","1"
"61146",1984,"1",13,"1","0",3219,4,"9","4","0"
"61147",1984,"1",13,"1","0",3219,5,"9","4","1"
"61148",1984,"1",13,"1","0",3219,6,"4","4","2"
"61149",1984,"1",13,"1","0",3219,7,"4","4","2"
"61150",1984,"1",13,"1","0",3219,8,"4","4","2"
"61151",1984,"1",13,"1","0",3219,9,"4","4","2"
"61152",1984,"1",13,"1","0",3219,10,"4","4","2"
"61153",1984,"1",13,"1","0",3219,11,"4","4","2"
"61154",1984,"1",13,"1","0",3219,12,"4","4","2"
"61155",1984,"1",13,"1","0",3219,13,"4","6","2"
"61156",1984,"1",13,"1","0",3219,14,"4","6","2"
"61157",1984,"1",13,"1","0",3219,15,"4","6","2"
"61158",1984,"1",13,"1","0",3219,16,"4","6","2"
"61159",1984,"1",13,"1","0",3219,17,"4","6","2"
"61160",1984,"1",13,"1","0",3219,18,"4","6","2"
