"EMP_HOURS_1997.48","EMP_HOURS_1998.48","EMP_HOURS_1999.48","EMP_HOURS_2000.48","EMP_HOURS_2001.48","EMP_HOURS_2002.48","EMP_HOURS_2003.48","EMP_HOURS_2004.48","EMP_HOURS_2005.48","EMP_HOURS_2006.48","EMP_HOURS_2007.48","EMP_HOURS_2008.48","EMP_HOURS_2009.48","EMP_HOURS_2010.48","EMP_HOURS_2011.48","EMP_HOURS_2012.48","EMP_HOURS_2013.48","EMP_HOURS_2014.48","EMP_HOURS_2015.48","EMP_HOURS_2016.48","EMP_HOURS_2017.48","EMP_HOURS_2018.48","EMP_HOURS_2019.48","SCH_COLLEGE_STATUS_2012.12","SCH_COLLEGE_STATUS_2013.12","SCH_COLLEGE_STATUS_2014.12","SCH_COLLEGE_STATUS_2015.12","SCH_COLLEGE_STATUS_2016.12","SCH_COLLEGE_STATUS_2017.12","SCH_COLLEGE_STATUS_2018.12","SCH_COLLEGE_STATUS_2019.12","MAR_STATUS_1997.12","MAR_STATUS_1998.12","MAR_STATUS_1999.12","MAR_STATUS_2000.12","MAR_STATUS_2001.12","MAR_STATUS_2002.12","MAR_STATUS_2003.12","MAR_STATUS_2004.12","MAR_STATUS_2005.12","MAR_STATUS_2006.12","MAR_STATUS_2007.12","MAR_STATUS_2008.12","MAR_STATUS_2009.12","MAR_STATUS_2010.12","MAR_STATUS_2011.12","MAR_STATUS_2012.12","MAR_STATUS_2013.12","MAR_STATUS_2014.12","MAR_STATUS_2015.12","MAR_STATUS_2016.12","MAR_STATUS_2017.12","MAR_STATUS_2018.12","MAR_STATUS_2019.12","PUBID","YSAQ-299","YOUTH_NONR1INHH.01","YOUTH_PARENTGUAR.01","KEY!SEX","KEY!AGEDOL","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_SAMPLE_TYPE","YOUTH_SIBID01.01","YOUTH_SIBID02.01","YOUTH_SIBID03.01","YOUTH_SIBID04.01","KEY!RACE_ETHNICITY","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ-299","YSAQ-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT_EDT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_ENROLLSTAT","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299B","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","YSAQ2-299","CV_BIO_CHILD_HH","CV_BIO_CHILD_NR","CV_BIO_CHILD_HH_U18","CV_BIO_CHILD_NR_U18"
-4,-4,-4,35,35,-4,-3,41,-4,46,56,-4,-4,-4,-4,-4,-4,40,40,35,35,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,21,1,0,1,1,14,8,-4,-4,1,-4,-4,-4,-4,2,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,1,2,-4,-4,-4,1,9,-4,-4,-4,1,4,-4,-4,4,-4,-4,-4,1,4,-4,-4,-4,-1,4,-4,-4,-4,-1,4,-4,-4,-2,4,-4,-4,0,4,-4,-4,0,4,-4,-4,-1,4,-4,-4,0,4,-4,-4,0,-4,-4,-4,2,0,-4,2,0,2,0
-4,-4,-4,-4,20,20,50,40,48,48,48,48,48,48,-4,52,52,48,-4,60,60,48,44,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,4,4,4,4,4,22,1,0,1,1,14,8,-4,-4,1,-4,-4,-4,-4,2,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,1,1,-4,-4,-4,0,9,-4,-4,4,-4,-4,-4,-4,4,-4,-4,-4,-1,-5,-5,-5,-5,-5,-5,-5,-5,-5,4,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,4,1,0,1,4,1,0,1,1,0,-4,0,1,-4,2,0,2,0
-4,-4,17,24,30,-4,-4,30,40,45,35,39,39,39,35,35,35,55,35,-4,40,50,40,1,1,1,3,3,3,1,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,2,23,-4,0,1,2,13,8,-4,-4,1,-4,-4,-4,-4,2,0,-4,1,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,-4,3,-4,-4,4,-4,-4,-4,-4,9,-4,-4,-4,-4,9,-4,-4,-4,-4,9,-4,-4,1,5,-4,-4,0,10,-4,-4,1,10,-4,-4,1,10,-4,-4,1,10,-4,-4,1,1,0,-4,1,0,-4,1,0,1,0
-4,-4,-4,-4,-4,-4,-4,35,41,40,-3,-4,-4,-4,-4,-4,9,-4,-3,-3,-4,-4,-4,1,1,1,1,1,1,1,1,-4,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,2,24,-4,0,1,1,12,8,-4,-4,1,-4,-4,-4,-4,2,-4,-4,1,-4,-4,1,-4,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,-4,1,1,0,1,1,0,-4,-4,1,2,0,-4,-4,1,2,0,-4,-4,1,2,0,1,1,2,0,0,1,0,2,0,1,0,2,0,1,0,2,0,1,0,2,1,0,2,-4,1,2,-4,1,2,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,40,-4,-4,-4,-4,-4,8,8,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,-4,1,1,2,13,8,-4,-4,1,-4,-4,-4,-4,2,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,1,-4,-4,-4,0,1,-4,-4,0,-4,2,-4,-4,2,-4,-4,-4,-4,2,1,0,-4,-4,2,1,0,-4,-4,2,1,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,2,0,1,2,0,-4,2,0,-4,3,0,3,0
-4,-4,31,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,1,1,16,8,-4,-4,1,-4,-4,-4,-4,1,-4,-1,8,-4,-4,-4,1,8,-4,-4,-4,0,1,-4,-4,-4,1,1,-4,-4,-4,0,1,-4,-4,1,-4,-4,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,0,1,-4,-4,0,1,-4,-4,1,1,-4,-4,0,1,-4,-4,0,1,-4,-4,0,1,-4,-4,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,36,-4,25,45,8,35,-4,30,30,35,35,-4,-4,-4,-4,25,25,27,27,24,24,30,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,27,1,0,1,1,15,8,-4,-4,1,-4,-4,-4,-4,1,-5,-5,-5,-5,-5,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,1,1,-4,-4,-4,-4,1,-4,-4,1,-4,-4,-4,1,8,-4,-4,-4,-4,1,-4,-4,-4,-4,1,1,0,1,1,1,0,1,1,2,0,1,1,2,0,1,1,2,0,1,1,3,0,1,3,0,-4,3,0,-4,3,0,3,0
-4,-4,-4,-4,-4,-4,-4,20,9,40,47,35,40,40,40,40,40,35,35,35,35,35,35,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3,-3,-3,-3,2,4,28,-4,0,1,2,13,8,-4,-4,1,-4,-4,-4,-4,1,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,10,-4,-4,1,-4,10,-4,-4,-4,-1,10,-4,-4,-4,0,4,-4,-4,1,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,1,0,1,6,1,0,-1,1,0,-4,1,0,-4,1,0,1,0
-4,13,5,30,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,29,-4,1,1,2,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
24,24,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,30,-3,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-3,-3,10,-4,-4,10,10,40,40,48,42,41,43,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,31,0,1,1,1,14,8,-4,-4,1,-4,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,0,-4,10,-4,-4,10,-4,-4,1,-4,6,-4,-4,-4,-4,6,-4,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,2,0
14,14,25,13,13,-4,-4,-4,-4,-4,40,40,40,40,40,40,40,40,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,4,4,4,32,0,1,1,2,15,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,8,-4,-4,-4,1,10,-4,-4,-5,-5,-5,-5,-5,-4,1,10,-4,-4,-4,-4,10,-4,-4,11,-4,-4,-4,-4,11,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,1,0,-4,1,0,-4,1,0,1,0
-4,-4,-4,42,44,33,50,50,52,46,53,-3,46,46,17,17,18,18,15,15,30,30,28,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,33,1,1,1,2,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,6,-4,-4,-4,1,6,-4,-4,-4,-4,6,-4,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,1,0,-4,2,0,-4,2,0,2,0
-4,-4,-4,-4,-4,5,6,-3,-3,-4,35,25,-4,-4,-3,25,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,-4,1,1,2,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,9,-4,-4,9,-4,-4,0,-4,9,-4,-4,0,-4,10,-4,-4,-4,-4,10,-4,-4,1,5,-4,-4,1,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,-4,-4,0,-4,-4,-4,-4,-4,-4,1,0,2,0
-4,-4,-4,-4,15,16,-4,-4,6,-4,35,35,40,35,35,35,35,35,40,40,40,40,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,35,-4,1,1,1,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,-4,3,-4,-4,10,-4,-4,-4,1,10,-4,-4,-4,-4,10,-4,-4,-4,1,10,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,1,0,-4,2,0,-4,2,0,2,0
14,-4,37,-4,-4,-4,30,-4,-4,-4,-4,-4,-4,-4,-4,30,30,30,-4,-4,-4,-4,-4,2,2,3,3,3,3,-4,-4,0,1,0,1,0,0,2,2,2,2,2,2,2,3,3,3,4,4,4,4,4,-4,-4,36,1,1,1,2,16,8,-4,-4,1,-4,-4,-4,-4,4,-4,1,3,1,0,-4,1,3,1,0,-4,1,3,1,0,-4,1,3,1,0,-4,0,3,1,0,3,1,0,-4,-4,3,1,0,-4,-4,3,2,0,-4,-4,3,2,0,1,3,2,0,1,9,2,0,1,9,2,0,0,9,2,0,1,9,2,0,1,2,0,-4,0,2,-4,2,1,-5,-5
-4,-4,-4,-4,-4,12,-4,15,19,45,-4,44,44,42,42,42,42,45,50,50,50,50,50,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,4,4,4,4,4,4,4,37,0,1,1,2,16,8,-4,-4,1,38,-4,-4,-4,4,-4,0,10,-4,-4,-4,-1,10,-4,-4,1,-4,10,-4,-4,-4,1,10,-4,-4,-4,0,10,-4,-4,10,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,1,6,-4,-4,0,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,26,9,15,32,35,50,40,45,45,44,44,42,42,43,43,43,53,45,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,38,0,1,1,2,15,8,-4,-4,1,37,-4,-4,-4,4,-4,0,8,-4,-4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,1,10,-4,-4,-4,-1,10,-4,-4,6,-4,-4,-4,1,6,-4,-4,-4,-4,6,-4,-4,-4,-4,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4
-4,12,20,25,-4,29,30,5,-4,-4,30,30,25,20,20,30,-4,18,18,18,18,-4,-4,1,1,1,1,1,3,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,-4,-4,39,0,1,1,1,16,8,-4,-4,1,-4,-4,-4,-4,2,0,-4,10,-4,-4,-4,0,10,-4,-4,-4,1,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,6,-4,-4,-4,0,6,-4,-4,-4,0,6,-4,-4,-4,1,6,-4,-4,1,6,-4,-4,1,6,-4,-4,0,6,-4,-4,1,-5,-5,-5,-5,6,-4,-4,1,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5
-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,40,-4,1,1,2,12,8,-4,-4,1,-4,-4,-4,-4,4,-4,-4,8,-4,-4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,8,-4,-4,-5,-5,-5,-5,-5,10,-4,-4,0,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,-4,30,-4,40,-4,35,-4,35,35,35,40,30,35,75,80,40,45,50,40,45,-4,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,2,41,-4,1,1,2,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,3,-4,-4,-4,1,3,-4,-4,-4,1,10,-4,-4,10,-4,-4,-4,1,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,1,6,-4,-4,1,6,-4,-4,1,10,-4,-4,1,6,-4,-4,1,6,-4,-4,1,-4,-4,-4,-4,-4,-4,1,0,2,0
-4,-4,-4,30,20,20,26,26,37,20,-4,40,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,-4,-4,-4,-4,42,-4,1,1,1,13,8,-4,-4,1,-4,-4,-4,-4,4,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,1,8,-4,-4,-4,0,10,-4,-4,10,-4,-4,-4,0,10,-4,-4,-4,0,10,-4,-4,-4,-1,10,-4,-4,-1,10,-4,-4,-1,6,-4,-4,-1,6,-4,-4,1,6,-4,-4,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
-4,18,-4,-4,40,56,16,-4,55,-4,55,55,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,-1,0,1,2,15,8,-4,-4,1,-4,-4,-4,-4,1,0,-4,8,-4,-4,-4,0,9,-4,-4,-4,0,4,-4,-4,-5,-5,-5,-5,-5,-4,-4,4,-4,-4,4,-4,-4,0,-4,4,-4,-4,-4,-4,4,-4,-4,0,-4,4,-4,-4,0,4,-4,-4,0,4,-4,-4,0,4,-4,-4,0,4,-4,-4,0,4,-4,-4,0,-4,-4,1,-4,-4,-4,-4,-4,-4,-4
-4,-4,-4,-4,-4,-4,35,50,40,45,50,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,4,4,4,4,4,4,4,4,44,0,1,1,1,15,8,-4,-4,1,-4,-4,-4,-4,2,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,3,-4,-4,-4,0,10,-4,-4,0,-4,9,-4,-4,4,-4,-4,-4,-4,4,1,0,-4,-4,10,1,0,-4,-4,10,1,0,-1,4,1,0,0,4,0,2,1,4,0,2,-1,4,0,2,0,4,0,2,-1,0,2,-4,0,2,-4,0,2,0,2
-4,-4,-4,-4,25,10,15,40,44,40,29,25,42,-4,-4,30,20,-4,24,24,27,62,45,2,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,-4,0,1,2,12,8,-4,-4,1,46,-4,-4,-4,1,-4,-4,8,-4,-4,-1,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,1,0,-4,-4,8,1,0,1,1,0,-4,1,1,1,0,-4,-4,1,1,0,-4,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,8,1,0,1,1,0,-4,1,0,-4,1,0,0,0
-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,18,-4,-4,-4,-4,-4,-4,1,1,1,1,1,1,1,1,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,46,-4,0,1,1,12,8,-4,-4,1,45,-4,-4,-4,1,-4,-4,8,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,8,-4,-4,-4,1,2,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,2,0,1,-2,-5,-5,-5,-5,-5,-5,-5,-5,2,0,1,-4,0,1,-4,0,1,-4,-5,-5,1,1
-4,-4,-4,-3,-4,-4,-4,35,35,21,40,42,45,75,-4,36,36,-4,-4,40,-4,30,20,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,2,14,8,-4,-4,1,48,-4,-4,-4,1,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,1,3,-4,-4,-4,1,3,-4,-4,-4,0,10,-4,-4,10,-4,-4,-4,-4,4,-4,-4,-4,-4,4,-4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,-4,-4,1,4,1,0,0,1,0,-4,2,0,-4,2,0,2,0
-4,-4,18,20,-4,40,-4,40,40,48,45,40,40,48,50,50,50,50,-3,-3,50,50,40,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,48,-4,0,1,2,13,8,-4,-4,1,47,-4,-4,-4,1,0,-4,8,-4,-4,-4,-1,8,-4,-4,1,-4,8,-4,-4,-4,1,10,-4,-4,-4,-1,10,-4,-4,10,1,0,-4,-4,10,1,0,-4,-4,10,1,0,-4,-4,10,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,6,1,0,1,1,0,-4,2,0,-4,2,0,2,0
-4,-4,-4,25,-4,36,55,35,35,30,30,35,30,30,30,40,40,25,25,46,30,30,30,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,49,0,0,1,2,14,8,-4,-4,1,-4,-4,-4,-4,1,-4,1,8,-4,-4,-4,0,8,-4,-4,-4,0,3,-4,-4,-4,1,3,1,0,-4,0,3,1,0,3,1,0,-4,0,3,1,0,-4,-4,3,1,0,-4,1,3,1,0,1,3,1,0,1,3,2,0,1,3,2,0,1,3,2,0,1,3,3,0,1,3,0,-4,3,0,-4,3,0,2,0
-4,-4,-4,-4,-3,12,28,6,-4,40,-4,-4,37,38,37,37,37,37,37,38,38,37,44,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,-4,0,1,2,13,8,-4,-4,1,-4,-4,-4,-4,1,0,-4,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,-4,0,8,-4,-4,0,-4,1,-4,-4,2,-4,-4,0,-4,10,-4,-4,-1,-4,4,-4,-4,-1,-4,4,-4,-4,-1,4,1,0,-1,4,1,0,0,4,1,0,1,4,1,0,0,4,1,0,0,1,0,-4,1,0,-4,1,0,1,0
-4,-4,-4,-4,45,50,40,39,75,72,100,48,40,52,48,48,48,64,64,64,64,56,-3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,5,5,5,5,5,5,5,5,5,5,51,0,0,1,1,16,8,-4,-4,1,52,-4,-4,-4,1,-4,1,3,-4,-4,-4,-1,3,-4,-4,-4,1,10,-4,-4,-4,0,10,0,1,-4,-4,4,0,1,4,0,1,-4,1,4,0,1,-4,-4,4,0,1,-4,1,4,0,1,1,4,0,1,1,4,0,1,1,4,0,1,1,4,1,1,1,4,1,1,0,2,0,-4,0,2,-4,0,2,1,0
-4,-4,-4,-4,-4,-4,30,40,-4,46,61,44,30,46,50,50,50,50,50,50,50,60,44,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,52,-4,0,1,1,13,8,-4,-4,1,51,-4,-4,-4,1,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,1,8,-4,-4,-4,-4,8,-4,-4,3,-4,-4,-4,-4,9,-4,-4,-4,1,4,1,0,-4,-4,4,1,0,1,4,1,0,1,4,1,0,1,4,1,0,1,9,1,0,1,4,1,0,1,2,0,-4,3,0,-4,3,0,3,0
-4,-4,-4,-4,21,-4,48,48,45,64,40,40,40,40,40,40,40,40,-4,-4,-4,-4,-4,1,1,1,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-4,-4,-4,-4,53,-4,1,1,2,12,8,-4,-4,1,-4,-4,-4,-4,1,-4,-4,1,-4,-4,1,-4,8,-4,-4,-4,1,8,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,3,-4,-4,-4,1,3,-4,-4,-4,-4,3,-4,-4,-4,1,3,-4,-4,0,3,-4,-4,0,3,-4,-4,1,3,-4,-4,1,3,-4,-4,0,3,-4,-4,1,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5
-4,-4,-4,-3,25,-4,-3,15,30,30,15,15,15,35,40,60,60,55,55,40,40,40,40,1,1,2,2,3,3,3,1,-4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-4,0,1,2,12,8,-4,-4,1,-4,-4,-4,-4,1,-4,-4,8,-4,-4,-1,-4,8,-4,-4,0,-4,8,-4,-4,-4,1,8,-4,-4,-4,0,8,-4,-4,2,-4,-4,-4,-4,2,1,0,-4,-4,2,1,0,-4,-4,2,1,0,1,9,1,0,1,9,1,0,1,5,2,0,1,5,2,0,1,5,2,0,0,3,0,-4,4,0,-4,4,0,4,0
